,drugbank_id,drugbank_tid,CID,mol_id,action
3349,DB05219,BE0002353,44591583,727223,inhibitor
3350,DB05219,BE0001287,44591583,347130,inhibitor
3351,DB05239,BE0000870,16222096,188569,inhibitor
3352,DB05246,BE0000483,6476,6625659,inhibitor
3356,DB05265,BE0002423,65781,25573148,antagonist
3357,DB05265,BE0000334,65781,149337,inhibitor
3358,DB05266,BE0001133,3671,347120,inhibitor
3359,DB05266,BE0000487,3671,347122,inhibitor
3360,DB05266,BE0002353,3671,727223,inhibitor
3361,DB05266,BE0001287,3671,347130,inhibitor
3362,DB05266,BE0000436,3671,38201493,inhibitor
3363,DB05271,BE0000581,59227,927342,agonist
3364,DB05271,BE0000389,59227,291946,agonist
3365,DB05271,BE0000145,59227,32049,agonist
3366,DB05271,BE0000756,59227,181432,agonist
3367,DB05271,BE0000020,59227,30397,agonist
3368,DB05271,BE0000291,59227,189928,agonist
3369,DB05271,BE0000572,59227,178198,antagonist
3370,DB05294,BE0000163,3081361,181971,inhibitor
3371,DB05294,BE0000767,3081361,757924,inhibitor
3372,DB05316,BE0000451,10071196,36431,other
3373,DB05351,BE0000349,9578005,561634,inhibitor
3374,DB05351,BE0000619,9578005,184105,inhibitor
3375,DB05381,BE0000442,774,510296,agonist
3376,DB05381,BE0000112,774,184088,agonist
3377,DB05381,BE0000968,774,5031291,agonist
3378,DB05381,BE0000146,774,10241847,agonist
3394,DB05676,BE0001287,11561674,347130,antagonist
3395,DB05676,BE0001133,11561674,347120,antagonist
3396,DB05676,BE0000487,11561674,347122,antagonist
3397,DB05812,BE0000344,132971,181342,inhibitor
3398,DB05990,BE0001777,447715,1546084,agonist
3399,DB06016,BE0000581,11154555,927342,agonist
3400,DB06016,BE0000581,11154555,927342,agonist
3401,DB06016,BE0000756,11154555,181432,agonist
3402,DB06016,BE0000756,11154555,181432,agonist
3403,DB06016,BE0000291,11154555,189928,agonist
3404,DB06016,BE0000291,11154555,189928,agonist
3405,DB06016,BE0000393,11154555,475198,antagonist
3406,DB06016,BE0000451,11154555,36431,antagonist
3407,DB06016,BE0000442,11154555,510296,antagonist
3410,DB06148,BE0000289,4184,178196,antagonist
3411,DB06148,BE0000451,4184,36431,antagonist
3412,DB06148,BE0000533,4184,338028,antagonist
3413,DB06148,BE0000442,4184,510296,antagonist
3414,DB06148,BE0000486,4184,189258,inhibitor
3415,DB06148,BE0000749,4184,36433,inhibitor
3416,DB06148,BE0000146,4184,10241847,binder
3417,DB06148,BE0000291,4184,189928,blocker
3418,DB06148,BE0000342,4184,178194,antagonist
3419,DB06148,BE0000393,4184,475198,binder
3420,DB06148,BE0000460,4184,307420,binder
3421,DB06148,BE0000572,4184,178198,antagonist
3422,DB06148,BE0000581,4184,927342,binder
3423,DB06148,BE0000632,4184,532060,agonist
3424,DB06148,BE0000647,4184,553260,binder
3425,DB06148,BE0000650,4184,1857143,antagonist
3426,DB06148,BE0000756,4184,181432,antagonist
3427,DB06148,BE0000945,4184,1162924,binder
3428,DB06148,BE0004863,4184,433201,antagonist
3429,DB06148,BE0004863,4184,177807,antagonist
3430,DB06148,BE0004889,4184,30397,binder
3431,DB06148,BE0004889,4184,32049,binder
3432,DB06151,BE0000185,12035,886284,other
3433,DB06151,BE0000030,12035,5668545,activator
3434,DB06151,BE0000481,12035,178071,ligand
3435,DB06151,BE0001154,12035,2599558,inhibitor
3436,DB06151,BE0000417,12035,1899202,activator
3437,DB06151,BE0000365,12035,219920,activator
3438,DB06151,BE0000760,12035,558749,activator
3439,DB06151,BE0000396,12035,2444026,activator
3440,DB06151,BE0000641,12035,20372905,activator
3441,DB06152,BE0000012,4567,5565888,antagonist
3442,DB06152,BE0000012,4567,5565888,agonist
3443,DB06152,BE0000385,4567,995300,agonist
3444,DB06153,BE0000092,27400,34451,antagonist
3445,DB06153,BE0000560,27400,177990,antagonist
3446,DB06153,BE0000045,27400,32324,antagonist
3447,DB06153,BE0000451,27400,36431,antagonist
3448,DB06153,BE0000393,27400,475198,antagonist
3449,DB06153,BE0000533,27400,338028,antagonist
3450,DB06153,BE0000291,27400,189928,antagonist
3451,DB06153,BE0000797,27400,219679,antagonist
3452,DB06153,BE0000659,27400,177772,antagonist
3453,DB06153,BE0000442,27400,510296,antagonist
3454,DB06153,BE0000501,27400,433201,antagonist
3455,DB06153,BE0000715,27400,177807,antagonist
3456,DB06153,BE0000289,27400,178196,antagonist
3457,DB06153,BE0000572,27400,178198,antagonist
3458,DB06153,BE0000342,27400,178194,antagonist
3459,DB06154,BE0000130,6518,386764,agonist
3460,DB06154,BE0000629,6518,455997,agonist
3461,DB06155,BE0000061,104850,29915,antagonist
3468,DB06201,BE0001192,129228,1408052,inhibitor
3469,DB06201,BE0001143,129228,758110,modulator
3470,DB06202,BE0000123,216416,31234,antagonist
3471,DB06202,BE0000123,216416,31234,agonist
3472,DB06202,BE0000123,216416,31234,modulator
3473,DB06202,BE0000792,216416,2911152,agonist
3474,DB06202,BE0000095,216416,407807,other
3475,DB06203,BE0000854,11450633,535388,inhibitor
3476,DB06204,BE0000770,9838022,452073,agonist
3477,DB06204,BE0000486,9838022,189258,inhibitor
3478,DB06204,BE0000749,9838022,36433,inhibitor
3479,DB06207,BE0000501,5312125,433201,antagonist
3480,DB06207,BE0000715,5312125,177807,antagonist
3481,DB06209,BE0000110,6918456,12083902,antagonist
3482,DB06211,BE0000588,73303,581194,antagonist
3483,DB06211,BE0000588,73303,581194,inhibitor
3484,DB06211,BE0000488,73303,42468,antagonist
3485,DB06211,BE0000488,73303,42468,inhibitor
3486,DB06211,BE0003579,73303,42314,antagonist
3487,DB06211,BE0003579,73303,42314,inhibitor
3490,DB06213,BE0000924,219024,177892,agonist
3491,DB06216,BE0000756,11954293,181432,antagonist
3492,DB06216,BE0000451,11954293,36431,antagonist
3493,DB06216,BE0000291,11954293,189928,antagonist
3494,DB06216,BE0000797,11954293,219679,antagonist
3495,DB06216,BE0000393,11954293,475198,antagonist
3496,DB06216,BE0000533,11954293,338028,antagonist
3497,DB06216,BE0000945,11954293,1162924,antagonist
3498,DB06216,BE0000650,11954293,1857143,antagonist
3499,DB06216,BE0000289,11954293,178196,antagonist
3500,DB06216,BE0000572,11954293,178198,antagonist
3501,DB06216,BE0000342,11954293,178194,antagonist
3502,DB06216,BE0000501,11954293,433201,antagonist
3503,DB06216,BE0000020,11954293,30397,antagonist
3504,DB06216,BE0000581,11954293,927342,antagonist
3505,DB06216,BE0000389,11954293,291946,antagonist
3506,DB06216,BE0000442,11954293,510296,antagonist
3507,DB06216,BE0000112,11954293,184088,antagonist
3508,DB06216,BE0000172,11954293,178200,antagonist
3509,DB06216,BE0000694,11954293,29371,antagonist
3510,DB06217,BE0000197,9930049,184039,blocker
3511,DB06217,BE0003604,9930049,2935434,blocker
3512,DB06217,BE0000090,9930049,487738,blocker
3513,DB06228,BE0000216,9875401,182841,antagonist
3514,DB06237,BE0000182,9869929,3420185,inhibitor
3515,DB06262,BE0000501,92974,433201,agonist
3516,DB06262,BE0000715,92974,177807,agonist
3517,DB06262,BE0000289,92974,178196,agonist
3518,DB06262,BE0000572,92974,178198,agonist
3519,DB06262,BE0000342,92974,178194,agonist
3520,DB06262,BE0000172,92974,178200,agonist
3521,DB06262,BE0000694,92974,29371,agonist
3522,DB06262,BE0001012,92974,178896,agonist
3523,DB06262,BE0000753,92974,189937,inhibitor
3525,DB06274,BE0000770,5488548,452073,antagonist
3526,DB06274,BE0000632,5488548,532060,antagonist
3527,DB06274,BE0000420,5488548,27545517,antagonist
3528,DB06282,BE0000442,1549000,510296,antagonist
3529,DB06282,BE0000442,1549000,510296,inhibitor
3530,DB06288,BE0000756,2159,181432,antagonist
3531,DB06288,BE0000581,2159,927342,antagonist
3532,DB06288,BE0000650,2159,1857143,antagonist
3533,DB06288,BE0000451,2159,36431,antagonist
3535,DB06335,BE0000854,11243969,535388,inhibitor
3536,DB06401,BE0000123,154257,31234,antagonist
3537,DB06401,BE0000123,154257,31234,agonist
3538,DB06403,BE0000521,6918493,238636,antagonist
3539,DB06403,BE0000043,6918493,182276,antagonist
3541,DB06413,BE0000647,9690109,553260,antagonist
3542,DB06413,BE0000647,9690109,553260,inhibitor
3543,DB06441,BE0000110,9854012,12083902,inhibitor
3544,DB06480,BE0000084,3052762,2661757,agonist
3545,DB06589,BE0000029,10113978,31432,inhibitor
3546,DB06589,BE0000369,10113978,2655412,inhibitor
3547,DB06589,BE0000852,10113978,189734,inhibitor
3548,DB06589,BE0000205,10113978,189732,inhibitor
3549,DB06589,BE0000453,10113978,34085,inhibitor
3550,DB06589,BE0002133,10113978,182569,inhibitor
3551,DB06589,BE0001341,10113978,399658,inhibitor
3552,DB06589,BE0000689,10113978,181942,inhibitor
3553,DB06594,BE0000533,82148,338028,antagonist
3554,DB06594,BE0000515,82148,602130,agonist
3555,DB06594,BE0000327,82148,971194,agonist
3556,DB06595,BE0001132,9829523,35483,antagonist
3557,DB06595,BE0001132,9829523,35483,inhibitor
3558,DB06595,BE0000369,9829523,2655412,antagonist
3559,DB06595,BE0000369,9829523,2655412,inhibitor
3560,DB06595,BE0000453,9829523,34085,antagonist
3561,DB06595,BE0000453,9829523,34085,inhibitor
3562,DB06595,BE0000852,9829523,189734,antagonist
3563,DB06595,BE0000852,9829523,189734,inhibitor
3564,DB06595,BE0000205,9829523,189732,antagonist
3565,DB06595,BE0000205,9829523,189732,inhibitor
3566,DB06595,BE0000147,9829523,409573,antagonist
3567,DB06595,BE0000147,9829523,409573,inhibitor
3568,DB06603,BE0008667,6918837,1277084,inhibitor
3569,DB06603,BE0008667,6918837,1667394,inhibitor
3570,DB06603,BE0008667,6918837,2326173,inhibitor
3571,DB06603,BE0008667,6918837,4754911,inhibitor
3572,DB06603,BE0008667,6918837,8118721,inhibitor
3573,DB06603,BE0008667,6918837,15590680,inhibitor
3574,DB06605,BE0000216,10182969,182841,inhibitor
3575,DB06616,BE0000014,5328940,28237,inhibitor
3576,DB06616,BE0001424,5328940,306832,inhibitor
3577,DB06616,BE0000838,5328940,10635153,inhibitor
3578,DB06616,BE0001072,5328940,3551191,inhibitor
3579,DB06616,BE0000870,5328940,188569,inhibitor
3580,DB06616,BE0004384,5328940,21707842,inhibitor
3581,DB06626,BE0000029,6450551,31432,inhibitor
3582,DB06626,BE0000369,6450551,2655412,inhibitor
3583,DB06626,BE0000023,6450551,297050,inhibitor
3584,DB06637,BE0000781,1727,186663,antagonist
3585,DB06637,BE0003603,1727,4530478,antagonist
3586,DB06637,BE0003604,1727,2935434,antagonist
3587,DB06654,BE0002196,131682,398415,antagonist
3588,DB06684,BE0000291,6918314,189928,agonist
3589,DB06694,BE0000501,5709,433201,agonist
3590,DB06694,BE0000289,5709,178196,agonist
3591,DB06694,BE0000572,5709,178198,agonist
3592,DB06694,BE0000715,5709,177807,agonist
3593,DB06694,BE0000342,5709,178194,agonist
3594,DB06695,BE0000048,6445226,339641,inhibitor
3595,DB06696,BE0000279,68682,43010,inhibitor
3596,DB06698,BE0000442,2366,510296,agonist
3597,DB06698,BE0000968,2366,5031291,antagonist
3598,DB06699,BE0000203,16136245,183422,antagonist
3599,DB06700,BE0000749,125017,36433,inhibitor
3600,DB06700,BE0000486,125017,189258,inhibitor
3601,DB06701,BE0000647,154101,553260,inhibitor
3602,DB06701,BE0000486,154101,189258,inhibitor
3603,DB06701,BE0000749,154101,36433,inhibitor
3604,DB06702,BE0000045,6918558,32324,antagonist
3605,DB06702,BE0000405,6918558,61970253,antagonist
3606,DB06702,BE0000092,6918558,34451,antagonist
3607,DB06702,BE0000560,6918558,177990,antagonist
3608,DB06702,BE0000247,6918558,177988,antagonist
3609,DB06706,BE0000501,22297,433201,agonist
3610,DB06706,BE0000118,22297,292335,inhibitor
3611,DB06707,BE0004864,164739,178196,agonist
3612,DB06707,BE0004864,164739,178198,agonist
3613,DB06707,BE0004864,164739,178194,agonist
3614,DB06709,BE0000045,1993,32324,agonist
3615,DB06710,BE0000132,6010,178628,agonist
3616,DB06711,BE0000501,4436,433201,agonist
3617,DB06711,BE0000289,4436,178196,agonist
3618,DB06712,BE0000691,4494,179762,inhibitor
3619,DB06712,BE0002354,4494,300417,inhibitor
3620,DB06712,BE0002359,4494,179764,inhibitor
3621,DB06712,BE0002355,4494,1698403,inhibitor
3622,DB06712,BE0003563,4494,7105926,inhibitor
3625,DB06714,BE0001044,7558,14600074,agonist
3626,DB06725,BE0000017,54690031,387018,inhibitor
3627,DB06725,BE0000262,54690031,291988,inhibitor
3628,DB06729,BE0000803,5335,41273,inhibitor
3629,DB06730,BE0000557,3033968,35652,binder
3630,DB06730,BE0000557,3033968,35652,activator
3631,DB06736,BE0000262,71771,291988,inhibitor
3632,DB06736,BE0000017,71771,387018,inhibitor
3643,DB06739,BE0000759,2449,533326,antagonist
3645,DB06764,BE0000501,5419,433201,agonist
3647,DB06771,BE0000429,10178705,1574370,antagonist
3648,DB06771,BE0003726,10178705,1490399,antagonist
3649,DB06771,BE0000366,10178705,1574722,antagonist
3650,DB06771,BE0003724,10178705,14971465,antagonist
3651,DB06772,BE0001391,9854073,32015,binder
3652,DB06772,BE0000026,9854073,11230445,binder
3653,DB06774,BE0001023,1548943,8977866,agonist
3654,DB06777,BE0001777,10133,1546084,other
3655,DB06777,BE0000622,10133,531160,other
3656,DB06781,BE0000794,443936,31680,agonist
3658,DB06787,BE0000092,24199,34451,antagonist
3659,DB06787,BE0000560,24199,177990,antagonist
3660,DB06787,BE0000045,24199,32324,antagonist
3661,DB06787,BE0000405,24199,61970253,antagonist
3663,DB06789,BE0000557,169870,35652,agonist
3667,DB06802,BE0000017,151075,387018,inhibitor
3668,DB06802,BE0000262,151075,291988,inhibitor
3669,DB06809,BE0000919,65015,189314,antagonist
3670,DB06813,BE0000330,148121,182724,inhibitor
3671,DB06813,BE0000324,148121,37479,inhibitor
3672,DB07615,BE0001167,5282230,3046817,inhibitor
3673,DB07776,BE0003722,10680,36609,agonist
3674,DB08439,BE0000262,119828,291988,inhibitor
3675,DB08604,BE0003848,5564,458542,other
3676,DB08604,BE0000507,5564,339867,inhibitor
3681,DB08799,BE0000442,2200,510296,antagonist
3682,DB08800,BE0000442,25295,510296,antagonist
3683,DB08801,BE0000442,21855,510296,antagonist
3684,DB08801,BE0000560,21855,177990,antagonist
3686,DB08806,BE0000112,5105,184088,antagonist
3687,DB08807,BE0000172,44112,178200,agonist
3688,DB08807,BE0000694,44112,29371,agonist
3689,DB08808,BE0000172,2475,178200,antagonist
3690,DB08808,BE0000694,2475,29371,antagonist
3691,DB08808,BE0001012,2475,178896,antagonist
3692,DB08809,BE0003862,6597,1088281,inhibitor
3696,DB08811,BE0001133,5502,347120,inhibitor
3697,DB08811,BE0000631,5502,4958858,inhibitor
3698,DB08811,BE0000436,5502,38201493,inhibitor
3699,DB08811,BE0002085,5502,2108052,inhibitor
3700,DB08814,BE0000017,9458,387018,antagonist
3701,DB08814,BE0001086,9458,189180,antagonist
3702,DB08814,BE0000005,9458,292242,agonist
3703,DB08814,BE0000631,9458,4958858,antagonist
3704,DB08815,BE0000756,213046,181432,antagonist
3705,DB08815,BE0000451,213046,36431,antagonist
3706,DB08815,BE0000650,213046,1857143,antagonist
3707,DB08815,BE0000291,213046,189928,antagonist
3708,DB08815,BE0000342,213046,178194,antagonist
3709,DB08816,BE0000110,9871419,12083902,inhibitor
3711,DB08820,BE0001195,16220172,180332,potentiator
3712,DB08822,BE0000062,11238823,179122,antagonist
3713,DB08827,BE0000232,9853053,414669,antagonist
3714,DB08835,BE0000568,210320,190664,ligand
3715,DB08860,BE0000574,5282452,306865,inhibitor
3716,DB08864,BE0004136,6451164,896047,inhibitor
3717,DB08864,BE0000956,6451164,3511138,agonist
3718,DB08865,BE0000359,11626560,2454168,inhibitor
3719,DB08865,BE0000915,11626560,307196,inhibitor
3722,DB08868,BE0002365,107970,1277084,inhibitor
3724,DB08875,BE0000915,25102847,307196,antagonist
3725,DB08875,BE0000369,25102847,2655412,antagonist
3726,DB08880,BE0000382,54684141,555594,inhibitor
3727,DB08881,BE0000634,42611257,41387220,inhibitor
3728,DB08882,BE0000854,10096344,535388,inhibitor
3729,DB08883,BE0000640,9924495,183281,antagonist
3730,DB08889,BE0002348,11556711,558526,inhibitor
3731,DB08889,BE0002347,11556711,220026,inhibitor
3732,DB08889,BE0002349,11556711,565649,inhibitor
3733,DB08893,BE0001012,9865528,178896,agonist
3734,DB08896,BE0000029,11167602,31432,inhibitor
3735,DB08896,BE0000369,11167602,2655412,inhibitor
3736,DB08896,BE0000023,11167602,297050,inhibitor
3737,DB08896,BE0000453,11167602,34085,inhibitor
3738,DB08896,BE0000852,11167602,189734,inhibitor
3739,DB08896,BE0000205,11167602,189732,inhibitor
3740,DB08896,BE0002131,11167602,31368,inhibitor
3741,DB08896,BE0000748,11167602,31374,inhibitor
3742,DB08896,BE0001039,11167602,339918,inhibitor
3743,DB08896,BE0000841,11167602,181944,inhibitor
3744,DB08896,BE0000036,11167602,35842,inhibitor
3745,DB08896,BE0000634,11167602,41387220,inhibitor
3746,DB08896,BE0000014,11167602,28237,inhibitor
3747,DB08897,BE0000092,11434515,34451,antagonist
3748,DB08897,BE0000560,11434515,177990,antagonist
3749,DB08897,BE0000045,11434515,32324,antagonist
3750,DB08897,BE0000405,11434515,61970253,antagonist
3751,DB08897,BE0000247,11434515,177988,antagonist
3752,DB08899,BE0000132,15951529,178628,inhibitor
3753,DB08901,BE0000014,24826799,28237,inhibitor
3754,DB08901,BE0000453,24826799,34085,inhibitor
3755,DB08901,BE0000147,24826799,409573,inhibitor
3756,DB08901,BE0002131,24826799,31368,inhibitor
3757,DB08901,BE0000748,24826799,31374,inhibitor
3758,DB08901,BE0002133,24826799,182569,inhibitor
3759,DB08901,BE0001203,24826799,31372,inhibitor
3760,DB08901,BE0000842,24826799,36808,inhibitor
3761,DB08901,BE0000838,24826799,10635153,inhibitor
3762,DB08901,BE0004315,24826799,307144,inhibitor
3763,DB08901,BE0000369,24826799,2655412,inhibitor
3764,DB08901,BE0000852,24826799,189734,inhibitor
3765,DB08906,BE0000794,9854489,31680,agonist
3766,DB08910,BE0000704,134780,339741,inhibitor
3767,DB08910,BE0000262,134780,291988,inhibitor
3768,DB08911,BE0000870,11707110,188569,antagonist
3769,DB08911,BE0000870,11707110,188569,inhibitor
3770,DB08912,BE0000634,44462760,41387220,antagonist
3771,DB08912,BE0000634,44462760,41387220,inhibitor
3772,DB08912,BE0000036,44462760,35842,antagonist
3773,DB08912,BE0000036,44462760,35842,inhibitor
3774,DB08916,BE0000767,10184653,757924,inhibitor
3775,DB08916,BE0000511,10184653,553282,inhibitor
3776,DB08918,BE0000749,6917779,36433,inhibitor
3777,DB08918,BE0000486,6917779,189258,inhibitor
3778,DB08922,BE0000451,115368,36431,other
3779,DB08922,BE0000756,115368,181432,antagonist
3780,DB08922,BE0000291,115368,189928,agonist
3781,DB08922,BE0000442,115368,510296,other
3782,DB08922,BE0000389,115368,291946,antagonist
3783,DB08922,BE0004863,115368,433201,antagonist
3784,DB08922,BE0004863,115368,177807,antagonist
3785,DB08931,BE0003578,11304743,31671,agonist
3786,DB08931,BE0003578,11304743,31671,other
3787,DB08932,BE0000521,16004692,238636,antagonist
3788,DB08932,BE0000043,16004692,182276,antagonist
3789,DB08933,BE0000233,3003141,578119,inhibitor
3790,DB08936,BE0000442,2710,510296,antagonist
3791,DB08995,BE0003721,5281613,533324,agonist
3795,DB09016,BE0000749,21772,36433,antagonist
3796,DB09016,BE0000749,21772,36433,inhibitor
3797,DB09016,BE0000442,21772,510296,antagonist
3798,DB09016,BE0000451,21772,36431,antagonist
3799,DB09018,BE0000756,2446,181432,antagonist
3800,DB09026,BE0000270,5493444,190994,inhibitor
3801,DB09028,BE0000849,10235,755648,agonist
3802,DB09028,BE0002341,10235,496607,agonist
3803,DB09028,BE0003585,10235,177898,agonist
3804,DB09028,BE0003587,10235,1458118,agonist
3805,DB09028,BE0000850,10235,32017,agonist
3806,DB09030,BE0000928,10077130,339677,antagonist
3807,DB09039,BE0000477,23652731,1325917,antagonist
3809,DB09047,BE0000366,11567473,1574722,inhibitor
3810,DB09047,BE0000429,11567473,1574370,inhibitor
3811,DB09047,BE0000742,11567473,292830,inhibitor
3812,DB09048,BE0000384,6451149,8176544,antagonist
3815,DB09053,BE0001284,24821094,312467,inhibitor
3821,DB09061,BE0000061,644019,29915,antagonist
3822,DB09061,BE0000061,644019,29915,modulator
3823,DB09061,BE0000095,644019,407807,antagonist
3824,DB09061,BE0004857,644019,31851,modulator
3825,DB09061,BE0004857,644019,992687,modulator
3826,DB09061,BE0000414,644019,3342792,potentiator
3827,DB09061,BE0000291,644019,189928,agonist
3828,DB09061,BE0000451,644019,36431,agonist
3829,DB09061,BE0000215,644019,1711117,activator
3830,DB09061,BE0001023,644019,8977866,activator
3831,DB09061,BE0001122,644019,3287188,agonist
3832,DB09061,BE0000311,644019,681914,antagonist
3833,DB09061,BE0000013,644019,256155,activator
3834,DB09063,BE0000359,57379345,2454168,antagonist
3841,DB09070,BE0000123,444008,31234,antagonist
3842,DB09070,BE0000123,444008,31234,agonist
3843,DB09071,BE0000515,10220503,602130,agonist
3844,DB09071,BE0000327,10220503,971194,agonist
3845,DB09073,BE0002216,5330286,456427,inhibitor
3846,DB09073,BE0002212,5330286,36623,inhibitor
3847,DB09075,BE0000216,10280735,182841,inhibitor
3848,DB09076,BE0000092,11519070,34451,antagonist
3849,DB09076,BE0000560,11519070,177990,antagonist
3850,DB09076,BE0000045,11519070,32324,antagonist
3851,DB09076,BE0000405,11519070,61970253,antagonist
3852,DB09076,BE0000247,11519070,177988,antagonist
3853,DB09078,BE0000029,9823820,31432,inhibitor
3854,DB09078,BE0000369,9823820,2655412,inhibitor
3855,DB09078,BE0000023,9823820,297050,inhibitor
3856,DB09078,BE0002131,9823820,31368,inhibitor
3857,DB09078,BE0000748,9823820,31374,inhibitor
3858,DB09078,BE0002133,9823820,182569,inhibitor
3859,DB09078,BE0001203,9823820,31372,inhibitor
3860,DB09078,BE0000453,9823820,34085,inhibitor
3861,DB09079,BE0000029,9809715,31432,inhibitor
3862,DB09079,BE0000369,9809715,2655412,inhibitor
3863,DB09079,BE0000023,9809715,297050,inhibitor
3864,DB09079,BE0002131,9809715,31368,inhibitor
3865,DB09079,BE0000748,9809715,31374,inhibitor
3866,DB09079,BE0002133,9809715,182569,inhibitor
3867,DB09079,BE0000147,9809715,409573,inhibitor
3868,DB09079,BE0000842,9809715,36808,inhibitor
3869,DB09079,BE0004315,9809715,307144,inhibitor
3870,DB09079,BE0000838,9809715,10635153,inhibitor
3871,DB09080,BE0000694,11504295,29371,agonist
3872,DB09082,BE0000694,10184665,29371,agonist
3873,DB09086,BE0000132,3314,178628,antagonist
3874,DB09089,BE0000770,5573,452073,agonist
3875,DB09089,BE0008715,5573,179764,inhibitor
3876,DB09089,BE0008715,5573,3183953,inhibitor
3877,DB09089,BE0008715,5573,1698403,inhibitor
3878,DB09089,BE0008715,5573,179806,inhibitor
3879,DB09089,BE0008715,5573,300417,inhibitor
3880,DB09089,BE0008715,5573,435135,inhibitor
3881,DB09089,BE0008715,5573,2058727,inhibitor
3882,DB09089,BE0004906,5573,537439,inhibitor
3883,DB09089,BE0004906,5573,1326067,inhibitor
3884,DB09089,BE0004906,5573,5880671,inhibitor
3885,DB09089,BE0004906,5573,7799988,inhibitor
3886,DB09089,BE0004906,5573,2584866,inhibitor
3887,DB09089,BE0004906,5573,1575661,inhibitor
3888,DB09089,BE0004906,5573,10334701,inhibitor
3889,DB09089,BE0004906,5573,3309531,inhibitor
3890,DB09089,BE0008716,5573,6625659,activator
3891,DB09089,BE0008716,5573,14670397,activator
3892,DB09089,BE0008716,5573,5565888,activator
3893,DB09089,BE0000092,5573,34451,antagonist
3894,DB09089,BE0000560,5573,177990,antagonist
3895,DB09089,BE0000045,5573,32324,antagonist
3896,DB09089,BE0000405,5573,61970253,antagonist
3897,DB09090,BE0002355,40704,1698403,antagonist
3898,DB09090,BE0002355,40704,1698403,inhibitor
3902,DB09099,BE0000452,16129681,307434,agonist
3903,DB09099,BE0002147,16129681,431095,agonist
3904,DB09112,BE0000130,23668193,386764,other
3905,DB09112,BE0000629,23668193,455997,other
3906,DB09118,BE0004797,5311454,31631,agonist
3907,DB09118,BE0004797,5311454,31631,positive modulator
3908,DB09118,BE0004797,5311454,386422,agonist
3909,DB09118,BE0004797,5311454,386422,positive modulator
3910,DB09118,BE0004797,5311454,386424,agonist
3911,DB09118,BE0004797,5311454,386424,positive modulator
3912,DB09118,BE0004797,5311454,905393,agonist
3913,DB09118,BE0004797,5311454,905393,positive modulator
3914,DB09118,BE0004797,5311454,182916,agonist
3915,DB09118,BE0004797,5311454,182916,positive modulator
3916,DB09118,BE0004797,5311454,1470364,agonist
3917,DB09118,BE0004797,5311454,1470364,positive modulator
3918,DB09118,BE0004797,5311454,31635,agonist
3919,DB09118,BE0004797,5311454,31635,positive modulator
3920,DB09118,BE0004797,5311454,455946,agonist
3921,DB09118,BE0004797,5311454,455946,positive modulator
3922,DB09118,BE0004797,5311454,182925,agonist
3923,DB09118,BE0004797,5311454,182925,positive modulator
3924,DB09118,BE0004797,5311454,2388693,agonist
3925,DB09118,BE0004797,5311454,2388693,positive modulator
3926,DB09118,BE0004797,5311454,1857126,agonist
3927,DB09118,BE0004797,5311454,1857126,positive modulator
3928,DB09118,BE0004797,5311454,193783776,agonist
3929,DB09118,BE0004797,5311454,193783776,positive modulator
3930,DB09118,BE0004797,5311454,31637,agonist
3931,DB09118,BE0004797,5311454,31637,positive modulator
3932,DB09118,BE0004797,5311454,1754749,agonist
3933,DB09118,BE0004797,5311454,1754749,positive modulator
3934,DB09118,BE0004797,5311454,2197001,agonist
3935,DB09118,BE0004797,5311454,2197001,positive modulator
3936,DB09118,BE0004797,5311454,7861736,agonist
3937,DB09118,BE0004797,5311454,7861736,positive modulator
3938,DB09118,BE0000425,5311454,34313,inhibitor
3939,DB09118,BE0000068,5311454,1200083,inhibitor
3940,DB09120,BE0001023,1548942,8977866,agonist
3941,DB09120,BE0001023,1548942,8977866,activator
3942,DB09123,BE0000557,68861,35652,agonist
3943,DB09123,BE0000132,68861,178628,antagonist
3945,DB09128,BE0000291,11978813,189928,agonist
3946,DB09128,BE0000291,11978813,189928,agonist
3947,DB09128,BE0000756,11978813,181432,agonist
3948,DB09128,BE0000756,11978813,181432,agonist
3949,DB09128,BE0000451,11978813,36431,antagonist
3950,DB09128,BE0000342,11978813,178194,antagonist
3954,DB09166,BE0000795,3307,31631,agonist
3955,DB09166,BE0000381,3307,386422,agonist
3956,DB09166,BE0000523,3307,386424,agonist
3957,DB09166,BE0003592,3307,31637,agonist
3958,DB09167,BE0000291,5284550,189928,antagonist
3959,DB09167,BE0000451,5284550,36431,antagonist
3960,DB09167,BE0000442,5284550,510296,antagonist
3961,DB09167,BE0000092,5284550,34451,antagonist
3962,DB09167,BE0000560,5284550,177990,antagonist
3963,DB09167,BE0000045,5284550,32324,antagonist
3964,DB09167,BE0000405,5284550,61970253,antagonist
3965,DB09167,BE0000247,5284550,177988,antagonist
3966,DB09167,BE0004864,5284550,178196,antagonist
3967,DB09167,BE0004864,5284550,178198,antagonist
3968,DB09167,BE0004864,5284550,178194,antagonist
3969,DB09167,BE0004863,5284550,433201,antagonist
3970,DB09167,BE0004863,5284550,177807,antagonist
3971,DB09167,BE0000486,5284550,189258,inhibitor
3972,DB09167,BE0000749,5284550,36433,inhibitor
3983,DB09205,BE0004888,4260,433201,antagonist
3984,DB09205,BE0004888,4260,177807,antagonist
3985,DB09205,BE0004888,4260,178196,antagonist
3986,DB09205,BE0004888,4260,178198,antagonist
