drugbank_id,drugbank_tid,CID,mol_id,action
DB07715,BE0003721,3220,533324,agonist
DB07720,BE0000738,854023,1458110,agonist
DB07720,BE0003585,854023,177898,agonist
DB07720,BE0000849,854023,755648,agonist
DB07720,BE0003584,854023,1458126,agonist
DB07776,BE0003722,10680,36609,agonist
DB08439,BE0000262,119828,291988,inhibitor
DB08604,BE0003848,5564,458542,inverse agonist
DB08604,BE0000507,5564,339867,weak inhibitor
DB08626,BE0000266,4369380,34758,inhibitor
DB08795,BE0004335,15574941,15457529,inhibitor
DB08795,BE0004290,15574941,153767,inhibitor
DB08795,BE0003624,15574941,984233,inhibitor
DB08798,BE0002360,12894,505177,inhibitor
DB08799,BE0000442,2200,510296,antagonist
DB08800,BE0000442,25295,510296,antagonist
DB08801,BE0000442,21855,510296,antagonist
DB08801,BE0000560,21855,177990,antagonist
DB08802,BE0000442,3781,510296,antagonist
DB08804,BE0000132,9677,178628,agonist
DB08805,BE0000112,1548992,184088,antagonist
DB08806,BE0000112,5105,184088,antagonist
DB08807,BE0000172,44112,178200,partial agonist
DB08807,BE0000694,44112,29371,partial agonist
DB08808,BE0000172,2475,178200,antagonist
DB08808,BE0000694,2475,29371,antagonist
DB08808,BE0001012,2475,178896,antagonist
DB08809,BE0003862,6597,1088281,inhibitor
DB08810,BE0000291,68867,189928,agonist
DB08810,BE0000451,68867,36431,antagonist
DB08810,BE0000084,68867,2661757,agonist
DB08811,BE0001133,5502,347120,inhibitor
DB08811,BE0000631,5502,4958858,inhibitor
DB08811,BE0000436,5502,38201493,inhibitor
DB08811,BE0002085,5502,2108052,inhibitor
DB08814,BE0000017,9458,387018,antagonist
DB08814,BE0001086,9458,189180,antagonist
DB08814,BE0000005,9458,292242,agonist
DB08814,BE0000631,9458,4958858,antagonist
DB08815,BE0000756,213046,181432,antagonist
DB08815,BE0000451,213046,36431,antagonist
DB08815,BE0000650,213046,1857143,antagonist
DB08815,BE0000291,213046,189928,antagonist
DB08815,BE0000342,213046,178194,antagonist
DB08816,BE0000110,9871419,12083902,inhibitor
DB08819,BE0000610,9868491,456564,agonist
DB08820,BE0001195,16220172,180332,potentiator
DB08822,BE0000062,11238823,179122,antagonist
DB08827,BE0000232,9853053,414669,antagonist
DB08835,BE0000568,210320,190664,ligand
DB08836,BE0000221,443874,178286,inhibitor
DB08837,BE0001355,5413,1089906,inhibitor
DB08837,BE0002343,5413,6688136,agonist
DB08837,BE0002343,5413,6688136,inhibitor
DB08837,BE0000781,5413,186663,blocker
DB08838,BE0000342,199,178194,agonist
DB08838,BE0003580,199,3462807,agonist
DB08838,BE0000365,199,219920,antagonist
DB08838,BE0000644,199,529313,antagonist
DB08838,BE0002226,199,179758,antagonist
DB08846,BE0000267,5281855,29600,inhibitor
DB08846,BE0000322,5281855,179780,inhibitor
DB08846,BE0003625,5281855,189053812,inhibitor
DB08846,BE0000535,5281855,179791,inhibitor
DB08846,BE0003626,5281855,306483,inhibitor
DB08846,BE0003627,5281855,4587223,inhibitor
DB08846,BE0003629,5281855,28192445,inhibitor
DB08846,BE0001653,5281855,2984693,inhibitor
DB08846,BE0003634,5281855,6009640,inhibitor
DB08846,BE0001209,5281855,598147,inhibitor
DB08846,BE0003761,5281855,35479,inhibitor
DB08846,BE0001132,5281855,35483,inhibitor
DB08846,BE0000872,5281855,189969,inhibitor
DB08846,BE0001316,5281855,496900,inhibitor
DB08846,BE0000577,5281855,2443316,inhibitor
DB08848,BE0000249,3532,31658,inhibitor
DB08860,BE0000574,5282452,306865,inhibitor
DB08864,BE0004136,6451164,896047,inhibitor
DB08864,BE0000956,6451164,3511138,agonist
DB08865,BE0000359,11626560,2454168,inhibitor
DB08865,BE0000915,11626560,307196,inhibitor
DB08867,BE0000557,13559281,35652,modulator
DB08867,BE0000794,13559281,31680,antagonist
DB08868,BE0002365,107970,1277084,inhibitor
DB08869,BE0000625,56928011,183173,binder
DB08875,BE0000915,25102847,307196,antagonist
DB08875,BE0000369,25102847,2655412,antagonist
DB08880,BE0000382,54684141,555594,inhibitor
DB08881,BE0000634,42611257,41387220,inhibitor
DB08882,BE0000854,10096344,535388,inhibitor
DB08883,BE0000640,9924495,183281,antagonist
DB08889,BE0002348,11556711,558526,inhibitor
DB08889,BE0002347,11556711,220026,inhibitor
DB08889,BE0002349,11556711,565649,inhibitor
DB08891,BE0000217,44602,3892594,agonist
DB08891,BE0002340,44602,3776098,agonist
DB08892,BE0000217,11281011,3892594,agonist
DB08892,BE0002340,11281011,3776098,agonist
DB08893,BE0001012,9865528,178896,agonist
DB08896,BE0000029,11167602,31432,inhibitor
DB08896,BE0000369,11167602,2655412,inhibitor
DB08896,BE0000023,11167602,297050,inhibitor
DB08896,BE0000453,11167602,34085,inhibitor
DB08896,BE0000852,11167602,189734,inhibitor
DB08896,BE0000205,11167602,189732,inhibitor
DB08896,BE0002131,11167602,31368,inhibitor
DB08896,BE0000748,11167602,31374,inhibitor
DB08896,BE0001039,11167602,339918,inhibitor
DB08896,BE0000841,11167602,181944,inhibitor
DB08896,BE0000036,11167602,35842,inhibitor
DB08896,BE0000634,11167602,41387220,inhibitor
DB08896,BE0000014,11167602,28237,inhibitor
DB08897,BE0000092,11434515,34451,antagonist
DB08897,BE0000560,11434515,177990,antagonist
DB08897,BE0000045,11434515,32324,antagonist
DB08897,BE0000405,11434515,61970253,antagonist
DB08897,BE0000247,11434515,177988,antagonist
DB08899,BE0000132,15951529,178628,inhibitor
DB08901,BE0000014,24826799,28237,inhibitor
DB08901,BE0000453,24826799,34085,inhibitor
DB08901,BE0000147,24826799,409573,inhibitor
DB08901,BE0002131,24826799,31368,inhibitor
DB08901,BE0000748,24826799,31374,inhibitor
DB08901,BE0002133,24826799,182569,inhibitor
DB08901,BE0001203,24826799,31372,inhibitor
DB08901,BE0000842,24826799,36808,inhibitor
DB08901,BE0000838,24826799,10635153,inhibitor
DB08901,BE0004315,24826799,307144,inhibitor
DB08901,BE0000369,24826799,2655412,inhibitor
DB08901,BE0000852,24826799,189734,inhibitor
DB08906,BE0000794,9854489,31680,agonist
DB08910,BE0000704,134780,339741,inhibitor
DB08910,BE0000262,134780,291988,inhibitor
DB08911,BE0000870,11707110,188569,antagonist
DB08911,BE0000870,11707110,188569,inhibitor
DB08912,BE0000634,44462760,41387220,antagonist
DB08912,BE0000634,44462760,41387220,inhibitor
DB08912,BE0000036,44462760,35842,antagonist
DB08912,BE0000036,44462760,35842,inhibitor
DB08915,BE0000071,10274777,307341,agonist
DB08915,BE0000215,10274777,1711117,agonist
DB08916,BE0000767,10184653,757924,inhibitor
DB08916,BE0000511,10184653,553282,inhibitor
DB08918,BE0000749,6917779,36433,inhibitor
DB08918,BE0000486,6917779,189258,inhibitor
DB08922,BE0000451,115368,36431,inverse agonist
DB08922,BE0000756,115368,181432,antagonist
DB08922,BE0000291,115368,189928,partial agonist
DB08922,BE0000442,115368,510296,inverse agonist
DB08922,BE0000389,115368,291946,antagonist
DB08922,BE0004863,115368,433201,antagonist
DB08922,BE0004863,115368,177807,antagonist
DB08927,BE0000451,73333,36431,antagonist
DB08931,BE0003578,11304743,31671,agonist
DB08931,BE0003578,11304743,31671,stimulator
DB08932,BE0000521,16004692,238636,antagonist
DB08932,BE0000043,16004692,182276,antagonist
DB08933,BE0000233,3003141,578119,inhibitor
DB08936,BE0000442,2710,510296,antagonist
DB08949,BE0000836,3720,219867,agonist
DB08949,BE0000635,3720,28975188,agonist
DB08950,BE0000501,33625,433201,antagonist
DB08954,BE0000365,3689,219920,antagonist
DB08954,BE0000417,3689,1899202,antagonist
DB08960,BE0000738,3604,1458110,antagonist
DB08964,BE0000368,5282237,632650,agonist
DB08995,BE0003721,5281613,533324,agonist
DB08996,BE0000426,94280,177975,antagonist
DB09014,BE0000533,10240,338028,antagonist
DB09014,BE0000156,10240,1783387,agonist
DB09014,BE0000581,10240,927342,agonist
DB09016,BE0000749,21772,36433,antagonist
DB09016,BE0000749,21772,36433,inhibitor
DB09016,BE0000442,21772,510296,antagonist
DB09016,BE0000451,21772,36431,antagonist
DB09018,BE0000756,2446,181432,antagonist
DB09026,BE0000270,5493444,190994,inhibitor
DB09028,BE0000849,10235,755648,agonist
DB09028,BE0002341,10235,496607,agonist
DB09028,BE0003585,10235,177898,agonist
DB09028,BE0003587,10235,1458118,agonist
DB09028,BE0000850,10235,32017,partial agonist
DB09030,BE0000928,10077130,339677,antagonist
DB09039,BE0000477,23652731,1325917,antagonist
DB09040,BE0000690,489181,755693,inhibitor
DB09047,BE0000366,11567473,1574722,inhibitor
DB09047,BE0000429,11567473,1574370,inhibitor
DB09047,BE0000742,11567473,292830,inhibitor
DB09048,BE0000384,6451149,8176544,antagonist
DB09049,BE0000770,56959087,452073,antagonist
DB09050,BE0003687,53234134,4887211,inhibitor
DB09053,BE0001284,24821094,312467,inhibitor
DB09060,BE0003894,9835049,208959,inhibitor
DB09060,BE0004139,9835049,15705879,inhibitor
DB09060,BE0002015,9835049,5002312,inhibitor
DB09060,BE0002029,9835049,5002314,inhibitor
DB09060,BE0004185,9835049,151861,inhibitor
DB09061,BE0000061,644019,29915,antagonist
DB09061,BE0000061,644019,29915,modulator
DB09061,BE0000095,644019,407807,antagonist
DB09061,BE0004857,644019,31851,allosteric modulator
DB09061,BE0004857,644019,992687,allosteric modulator
DB09061,BE0000414,644019,3342792,potentiator
DB09061,BE0000291,644019,189928,agonist
DB09061,BE0000451,644019,36431,agonist
DB09061,BE0000215,644019,1711117,activator
DB09061,BE0001023,644019,8977866,activator
DB09061,BE0001122,644019,3287188,agonist
DB09061,BE0000311,644019,681914,antagonist
DB09061,BE0000013,644019,256155,activator
DB09063,BE0000359,57379345,2454168,antagonist
DB09068,BE0000749,71768094,36433,inhibitor
DB09068,BE0000311,71768094,681914,antagonist
DB09068,BE0000650,71768094,1857143,antagonist
DB09068,BE0000797,71768094,219679,partial agonist
DB09068,BE0000291,71768094,189928,agonist
DB09068,BE0000172,71768094,178200,ligand
DB09070,BE0000123,444008,31234,antagonist
DB09070,BE0000123,444008,31234,agonist
DB09071,BE0000515,10220503,602130,agonist
DB09071,BE0000327,10220503,971194,agonist
DB09073,BE0002216,5330286,456427,inhibitor
DB09073,BE0002212,5330286,36623,inhibitor
DB09075,BE0000216,10280735,182841,inhibitor
DB09076,BE0000092,11519070,34451,antagonist
DB09076,BE0000560,11519070,177990,antagonist
DB09076,BE0000045,11519070,32324,antagonist
DB09076,BE0000405,11519070,61970253,antagonist
DB09076,BE0000247,11519070,177988,antagonist
DB09078,BE0000029,9823820,31432,inhibitor
DB09078,BE0000369,9823820,2655412,inhibitor
DB09078,BE0000023,9823820,297050,inhibitor
DB09078,BE0002131,9823820,31368,inhibitor
DB09078,BE0000748,9823820,31374,inhibitor
DB09078,BE0002133,9823820,182569,inhibitor
DB09078,BE0001203,9823820,31372,inhibitor
DB09078,BE0000453,9823820,34085,inhibitor
DB09079,BE0000029,9809715,31432,inhibitor
DB09079,BE0000369,9809715,2655412,inhibitor
DB09079,BE0000023,9809715,297050,inhibitor
DB09079,BE0002131,9809715,31368,inhibitor
DB09079,BE0000748,9809715,31374,inhibitor
DB09079,BE0002133,9809715,182569,inhibitor
DB09079,BE0000147,9809715,409573,inhibitor
DB09079,BE0000842,9809715,36808,inhibitor
DB09079,BE0004315,9809715,307144,inhibitor
DB09079,BE0000838,9809715,10635153,inhibitor
DB09080,BE0000694,11504295,29371,agonist
DB09082,BE0000694,10184665,29371,agonist
DB09085,BE0000739,5411,337722,modulator
DB09086,BE0000132,3314,178628,antagonist
DB09089,BE0000770,5573,452073,agonist
DB09089,BE0008715,5573,179764,inhibitor
DB09089,BE0008715,5573,3183953,inhibitor
DB09089,BE0008715,5573,1698403,inhibitor
DB09089,BE0008715,5573,179806,inhibitor
DB09089,BE0008715,5573,300417,inhibitor
DB09089,BE0008715,5573,435135,inhibitor
DB09089,BE0008715,5573,2058727,inhibitor
DB09089,BE0004906,5573,537439,inhibitor
DB09089,BE0004906,5573,1326067,inhibitor
DB09089,BE0004906,5573,5880671,inhibitor
DB09089,BE0004906,5573,7799988,inhibitor
DB09089,BE0004906,5573,2584866,inhibitor
DB09089,BE0004906,5573,1575661,inhibitor
DB09089,BE0004906,5573,10334701,inhibitor
DB09089,BE0004906,5573,3309531,inhibitor
DB09089,BE0008716,5573,6625659,activator
DB09089,BE0008716,5573,14670397,activator
DB09089,BE0008716,5573,5565888,activator
DB09089,BE0000092,5573,34451,antagonist
DB09089,BE0000560,5573,177990,antagonist
DB09089,BE0000045,5573,32324,antagonist
DB09089,BE0000405,5573,61970253,antagonist
DB09090,BE0002355,40704,1698403,antagonist
DB09090,BE0002355,40704,1698403,inhibitor
DB09091,BE0000794,162955,31680,binder
DB09091,BE0002366,162955,1667394,stimulator
DB09092,BE0003833,9913,313659,binder
DB09092,BE0000008,9913,1110520,cofactor
DB09092,BE0000542,9913,31645,cofactor
DB09092,BE0000011,9913,706839,cofactor
DB09092,BE0000162,9913,531241,cofactor
DB09092,BE0000780,9913,2906146,cofactor
DB09093,BE0003710,54708735,42826,inhibitor
DB09093,BE0003708,54708735,809690,inhibitor
DB09095,BE0000794,11954369,31680,binder
DB09097,BE0000756,3086401,181432,agonist
DB09097,BE0004889,3086401,30397,agonist
DB09097,BE0004889,3086401,32049,agonist
DB09099,BE0000452,16129681,307434,agonist
DB09099,BE0002147,16129681,431095,agonist
DB09112,BE0000130,23668193,386764,oxidizer
DB09112,BE0000629,23668193,455997,oxidizer
DB09116,BE0000193,56955933,1051281,antagonist
DB09116,BE0000193,56955933,1051281,inhibitor
DB09118,BE0004797,5311454,31631,agonist
DB09118,BE0004797,5311454,31631,positive allosteric modulator
DB09118,BE0004797,5311454,386422,agonist
DB09118,BE0004797,5311454,386422,positive allosteric modulator
DB09118,BE0004797,5311454,386424,agonist
DB09118,BE0004797,5311454,386424,positive allosteric modulator
DB09118,BE0004797,5311454,905393,agonist
DB09118,BE0004797,5311454,905393,positive allosteric modulator
DB09118,BE0004797,5311454,182916,agonist
DB09118,BE0004797,5311454,182916,positive allosteric modulator
DB09118,BE0004797,5311454,1470364,agonist
DB09118,BE0004797,5311454,1470364,positive allosteric modulator
DB09118,BE0004797,5311454,31635,agonist
DB09118,BE0004797,5311454,31635,positive allosteric modulator
DB09118,BE0004797,5311454,455946,agonist
DB09118,BE0004797,5311454,455946,positive allosteric modulator
DB09118,BE0004797,5311454,182925,agonist
DB09118,BE0004797,5311454,182925,positive allosteric modulator
DB09118,BE0004797,5311454,2388693,agonist
DB09118,BE0004797,5311454,2388693,positive allosteric modulator
DB09118,BE0004797,5311454,1857126,agonist
DB09118,BE0004797,5311454,1857126,positive allosteric modulator
DB09118,BE0004797,5311454,193783776,agonist
DB09118,BE0004797,5311454,193783776,positive allosteric modulator
DB09118,BE0004797,5311454,31637,agonist
DB09118,BE0004797,5311454,31637,positive allosteric modulator
DB09118,BE0004797,5311454,1754749,agonist
DB09118,BE0004797,5311454,1754749,positive allosteric modulator
DB09118,BE0004797,5311454,2197001,agonist
DB09118,BE0004797,5311454,2197001,positive allosteric modulator
DB09118,BE0004797,5311454,7861736,agonist
DB09118,BE0004797,5311454,7861736,positive allosteric modulator
DB09118,BE0000425,5311454,34313,inhibitor
DB09118,BE0000068,5311454,1200083,inhibitor
DB09120,BE0001023,1548942,8977866,agonist
DB09120,BE0001023,1548942,8977866,activator
DB09123,BE0000557,68861,35652,agonist
DB09123,BE0000132,68861,178628,antagonist
DB09124,BE0000557,9949848,35652,ligand
DB09128,BE0000291,11978813,189928,agonist
DB09128,BE0000291,11978813,189928,partial agonist
DB09128,BE0000756,11978813,181432,agonist
DB09128,BE0000756,11978813,181432,partial agonist
DB09128,BE0000451,11978813,36431,antagonist
DB09128,BE0000342,11978813,178194,antagonist
DB09129,BE0000033,6452300,307070,activator
DB09130,BE0001684,23978,178277,allosteric modulator
DB09140,BE0000335,977,13006,agonist
DB09140,BE0000335,977,13006,activator
DB09146,BE0000130,91663255,386764,component of
DB09147,BE0000085,24877,182514,binder
DB09147,BE0000130,24877,386764,binder
DB09147,BE0000629,24877,455997,binder
DB09166,BE0000795,3307,31631,agonist
DB09166,BE0000381,3307,386422,agonist
DB09166,BE0000523,3307,386424,agonist
DB09166,BE0003592,3307,31637,agonist
DB09167,BE0000291,5284550,189928,antagonist
DB09167,BE0000451,5284550,36431,antagonist
DB09167,BE0000442,5284550,510296,antagonist
DB09167,BE0000092,5284550,34451,antagonist
DB09167,BE0000560,5284550,177990,antagonist
DB09167,BE0000045,5284550,32324,antagonist
DB09167,BE0000405,5284550,61970253,antagonist
DB09167,BE0000247,5284550,177988,antagonist
DB09167,BE0004864,5284550,178196,antagonist
DB09167,BE0004864,5284550,178198,antagonist
DB09167,BE0004864,5284550,178194,antagonist
DB09167,BE0004863,5284550,433201,antagonist
DB09167,BE0004863,5284550,177807,antagonist
DB09167,BE0000486,5284550,189258,inhibitor
DB09167,BE0000749,5284550,36433,inhibitor
DB09185,BE0000486,5666,189258,inhibitor
DB09194,BE0004863,40589,433201,antagonist
DB09194,BE0004863,40589,177807,antagonist
DB09194,BE0004864,40589,178196,antagonist
DB09194,BE0004864,40589,178198,antagonist
DB09194,BE0004864,40589,178194,antagonist
DB09194,BE0000756,40589,181432,antagonist
DB09194,BE0004890,40589,34451,antagonist
DB09194,BE0004890,40589,177990,antagonist
DB09194,BE0004890,40589,32324,antagonist
DB09194,BE0004890,40589,61970253,antagonist
DB09194,BE0004890,40589,177988,antagonist
DB09194,BE0000451,40589,36431,antagonist
DB09194,BE0000533,40589,338028,agonist
DB09195,BE0000451,20055414,36431,antagonist
DB09195,BE0000533,20055414,338028,antagonist
DB09195,BE0004863,20055414,433201,antagonist
DB09195,BE0004863,20055414,177807,antagonist
DB09195,BE0004864,20055414,178196,antagonist
DB09195,BE0004864,20055414,178198,antagonist
DB09195,BE0004864,20055414,178194,antagonist
DB09195,BE0000442,20055414,510296,antagonist
DB09195,BE0000749,20055414,36433,antagonist
DB09198,BE0000215,9826451,1711117,activator
DB09202,BE0000501,2765,433201,agonist
DB09202,BE0000715,2765,177807,partial agonist
DB09202,BE0004864,2765,178196,antagonist
DB09202,BE0004864,2765,178198,antagonist
DB09202,BE0004864,2765,178194,antagonist
DB09204,BE0000172,2239,178200,antagonist
DB09204,BE0000694,2239,29371,antagonist
DB09204,BE0004863,2239,433201,antagonist
DB09204,BE0004863,2239,177807,antagonist
DB09205,BE0004888,4260,433201,antagonist
DB09205,BE0004888,4260,177807,antagonist
DB09205,BE0004888,4260,178196,antagonist
DB09205,BE0004888,4260,178198,antagonist
DB09205,BE0004888,4260,178194,antagonist
DB09207,BE0000756,10993014,181432,antagonist
DB09207,BE0000581,10993014,927342,antagonist
DB09209,BE0000770,5311356,452073,antagonist
DB09209,BE0000632,5311356,532060,antagonist
DB09209,BE0000420,5311356,27545517,antagonist
DB09211,BE0000064,6438378,410209,agonist
DB09211,BE0000368,6438378,632650,agonist
DB09212,BE0000262,3965,291988,antagonist
DB09212,BE0000017,3965,387018,antagonist
DB09213,BE0000262,39912,291988,inhibitor
DB09213,BE0000017,39912,387018,inhibitor
DB09213,BE0000246,39912,179367,negative modulator
DB09213,BE0001151,39912,736251,modulator
DB09213,BE0001088,39912,339834,modulator
DB09213,BE0003591,39912,46854681,binder
DB09213,BE0000215,39912,1711117,activator
DB09213,BE0001195,39912,180332,inhibitor
DB09214,BE0000017,667550,387018,antagonist
DB09214,BE0000262,667550,291988,antagonist
DB09215,BE0000017,65679,387018,inhibitor
DB09215,BE0000262,65679,291988,inhibitor
DB09216,BE0000017,610479,387018,antagonist
DB09216,BE0000262,610479,291988,antagonist
DB09220,BE0000469,47528,3127176,activator
DB09221,BE0000704,6918055,339741,inhibitor
DB09221,BE0000918,6918055,32674,inhibitor
DB09221,BE0000125,6918055,307059,inhibitor
DB09221,BE0000029,6918055,31432,agonist
DB09221,BE0001094,6918055,671883,agonist
DB09221,BE0000205,6918055,189732,agonist
DB09221,BE0001120,6918055,32488,agonist
DB09221,BE0001898,6918055,306891,agonist
DB09223,BE0000756,125564,181432,antagonist
DB09223,BE0000581,125564,927342,antagonist
DB09223,BE0000451,125564,36431,antagonist
DB09224,BE0000756,15387,181432,antagonist
DB09225,BE0004889,5736,30397,antagonist
DB09225,BE0004889,5736,32049,antagonist
DB09225,BE0000756,5736,181432,antagonist
DB09225,BE0000451,5736,36431,antagonist
DB09225,BE0000945,5736,1162924,antagonist
DB09225,BE0000650,5736,1857143,antagonist
DB09225,BE0000486,5736,189258,antagonist
DB09225,BE0000749,5736,36433,antagonist
DB09229,BE0002359,2225,179764,antagonist
DB09229,BE0002357,2225,3183953,antagonist
DB09229,BE0002355,2225,1698403,antagonist
DB09229,BE0004888,2225,433201,agonist
DB09229,BE0004888,2225,177807,agonist
DB09229,BE0004888,2225,178196,agonist
DB09229,BE0004888,2225,178198,agonist
DB09229,BE0004888,2225,178194,agonist
DB09230,BE0000303,65948,179806,agonist
DB09231,BE0008715,656668,179764,antagonist
DB09231,BE0008715,656668,3183953,antagonist
DB09231,BE0008715,656668,1698403,antagonist
DB09231,BE0008715,656668,179806,antagonist
DB09231,BE0008715,656668,300417,antagonist
DB09231,BE0008715,656668,435135,antagonist
DB09231,BE0008715,656668,2058727,antagonist
DB09231,BE0002226,656668,179758,antagonist
DB09231,BE0008716,656668,6625659,antagonist
DB09231,BE0008716,656668,14670397,antagonist
DB09231,BE0008716,656668,5565888,antagonist
DB09232,BE0002226,5282138,179758,antagonist
DB09232,BE0008715,5282138,179764,antagonist
DB09232,BE0008715,5282138,3183953,antagonist
DB09232,BE0008715,5282138,1698403,antagonist
DB09232,BE0008715,5282138,179806,antagonist
DB09232,BE0008715,5282138,300417,antagonist
DB09232,BE0008715,5282138,435135,antagonist
DB09232,BE0008715,5282138,2058727,antagonist
DB09235,BE0000012,119171,5565888,antagonist
DB09236,BE0008715,5311217,179764,antagonist
DB09236,BE0008715,5311217,3183953,antagonist
DB09236,BE0008715,5311217,1698403,antagonist
DB09236,BE0008715,5311217,179806,antagonist
DB09236,BE0008715,5311217,300417,antagonist
DB09236,BE0008715,5311217,435135,antagonist
DB09236,BE0008715,5311217,2058727,antagonist
DB09237,BE0000263,9822750,189212,agonist
DB09237,BE0000005,9822750,292242,agonist
DB09238,BE0008715,4008,179764,blocker
DB09238,BE0008715,4008,3183953,blocker
DB09238,BE0008715,4008,1698403,blocker
DB09238,BE0008715,4008,179806,blocker
DB09238,BE0008715,4008,300417,blocker
DB09238,BE0008715,4008,435135,blocker
DB09238,BE0008715,4008,2058727,blocker
DB09238,BE0008716,4008,6625659,blocker
DB09238,BE0008716,4008,14670397,blocker
DB09238,BE0008716,4008,5565888,blocker
DB09239,BE0000501,60602,433201,antagonist
DB09241,BE0003578,6099,31671,antagonist
DB09241,BE0000067,6099,642526,antagonist
DB09242,BE0000289,4810,178196,agonist
DB09242,BE0003580,4810,3462807,agonist
DB09244,BE0002198,68802,187353,antagonist
DB09244,BE0000291,68802,189928,antagonist
DB09244,BE0000289,68802,178196,antagonist
DB09245,BE0002198,34521,187353,antagonist
DB09256,BE0000324,5386,37479,inhibitor
DB09257,BE0000960,54679224,558305,inhibitor
DB09262,BE0000092,6433090,34451,antagonist
DB09262,BE0000560,6433090,177990,antagonist
DB09262,BE0000045,6433090,32324,antagonist
DB09265,BE0000857,131704317,405082,agonist
DB09270,BE0000027,5281915,6002197,cofactor
DB09270,BE0000176,5281915,506338,cofactor
DB09272,BE0000770,11250029,452073,agonist
DB09272,BE0000420,11250029,27545517,antagonist
DB09272,BE0000632,11250029,532060,agonist
DB09273,BE0003393,50942,26454702,inhibitor
DB09273,BE0000924,50942,177892,antagonist
DB09273,BE0000694,50942,29371,agonist
DB09279,BE0000062,9870652,179122,antagonist
DB09280,BE0001195,16678941,180332,modulator
DB09282,BE0003578,5353788,31671,agonist
DB09283,BE0004922,5531,1151109,inhibitor
DB09283,BE0004922,5531,4958858,inhibitor
DB09283,BE0004922,5531,347120,inhibitor
DB09283,BE0004922,5531,347122,inhibitor
DB09283,BE0004922,5531,727223,inhibitor
DB09283,BE0004922,5531,347130,inhibitor
DB09283,BE0004922,5531,8439497,inhibitor
DB09283,BE0004922,5531,2108052,inhibitor
DB09283,BE0004922,5531,38201493,inhibitor
DB09283,BE0004922,5531,1145302,inhibitor
DB09283,BE0004922,5531,3420185,inhibitor
DB09283,BE0004922,5531,10716052,inhibitor
DB09283,BE0004922,5531,5566609,inhibitor
DB09283,BE0004922,5531,16417190,inhibitor
DB09283,BE0004922,5531,32261241,inhibitor
DB09285,BE0000248,72106,187193,antagonist
DB09286,BE0000756,4830,181432,antagonist
DB09286,BE0000451,4830,36431,agonist
DB09286,BE0004863,4830,433201,antagonist
DB09286,BE0004863,4830,177807,antagonist
DB09286,BE0000389,4830,291946,antagonist
DB09286,BE0000020,4830,30397,antagonist
DB09286,BE0000289,4830,178196,antagonist
DB09288,BE0000017,68865,387018,antagonist
DB09288,BE0000262,68865,291988,antagonist
DB09288,BE0001023,68865,8977866,antagonist
DB09288,BE0000061,68865,29915,antagonist
DB09289,BE0000640,68870,183281,modulator
DB09289,BE0000770,68870,452073,agonist
DB09289,BE0000291,68870,189928,inhibitor
DB09289,BE0000581,68870,927342,agonist
DB09290,BE0000311,108000,681914,antagonist
DB09292,BE0000266,9811834,34758,antagonist
DB09292,BE0000266,9811834,34758,inhibitor
DB09295,BE0000017,48229,387018,antagonist
DB09295,BE0000262,48229,291988,antagonist
DB09299,BE0004136,9574768,896047,inhibitor
DB09300,BE0000045,6852391,32324,antagonist
DB09300,BE0000560,6852391,177990,antagonist
DB09304,BE0004864,5205,178196,antagonist
DB09304,BE0004864,5205,178198,antagonist
DB09304,BE0004864,5205,178194,antagonist
DB09304,BE0004862,5205,189928,antagonist
DB09304,BE0004862,5205,219679,antagonist
DB09304,BE0004862,5205,177772,antagonist
DB09304,BE0004862,5205,177774,antagonist
DB09304,BE0004862,5205,307420,antagonist
DB09304,BE0004862,5205,36431,antagonist
DB09304,BE0004862,5205,475198,antagonist
DB09304,BE0004862,5205,338028,antagonist
DB09304,BE0004862,5205,681914,antagonist
DB09304,BE0004862,5205,2661757,antagonist
DB09304,BE0004862,5205,1162924,antagonist
DB09304,BE0004862,5205,1857143,antagonist
DB09324,BE0000302,130313,581568,inhibitor
DB09327,BE0000960,104747,558305,antagonist
DB09327,BE0000324,104747,37479,antagonist
DB09330,BE0000767,71496458,757924,inhibitor
DB09332,BE0000048,8555,339641,agonist
DB09332,BE0000333,8555,182801,agonist
DB09332,BE0000364,8555,182609,agonist
DB09332,BE0000216,8555,182841,agonist
DB09332,BE0000380,8555,190334,agonist
DB09332,BE0000403,8555,184028,agonist
DB09332,BE0000943,8555,190289,agonist
DB09338,BE0003546,443130,28738,antagonist
DB09338,BE0000669,443130,561722,antagonist
DB09343,BE0002193,6323266,189701,inhibitor
DB09351,BE0000172,60657,178200,antagonist
DB09389,BE0000557,4542,35652,binder
DB09389,BE0000539,4542,177767,inhibitor
DB09389,BE0000132,4542,178628,agonist
DB09409,BE0004852,134717,219920,ligand
DB09409,BE0004852,134717,558749,ligand
DB09409,BE0004852,134717,1899202,ligand
DB09409,BE0004852,134717,1196449,ligand
DB09409,BE0004852,134717,2444026,ligand
DB09409,BE0004852,134717,20372905,ligand
DB09409,BE0004852,134717,3025446,ligand
DB09460,BE0000267,10340,29600,inhibitor
DB09460,BE0000322,10340,179780,inhibitor
DB09460,BE0000535,10340,179791,inhibitor
DB09462,BE0001007,753,190230,agonist
DB09472,BE0000322,24436,179780,inhibitor
DB09472,BE0000267,24436,29600,inhibitor
DB09477,BE0000221,5462501,178286,inhibitor
DB09481,BE0004852,11029,219920,blocker
